file_name,relative_path,size_bytes,size_mb,split,table_group,depth,shard,table_role,is_sharded,table_family_id,row_count,row_group_count,column_count,has_case_id,has_target,candidate_key,candidate_key_complete,time_fields,column_name_fingerprint,schema_fingerprint,schema_json
test_static_0_1.parquet,parquet_files\test\test_static_0_1.parquet,131275,0.13,test,static,0,1,feature_table,True,static__depth_0,10,1,168,True,False,case_id,True,datefirstoffer_1144D | datelastinstal40dpd_247D | datelastunpaid_3546854D | dtlastpmtallstes_4499206D | firstclxcampaign_1125D | firstdatedue_489D | lastactivateddate_801D | lastapplicationdate_877D | lastapprdate_640D | lastdelinqdate_224D | lastrejectdate_50D | lastrepayingdate_696D | maxdpdinstldate_3546855D | payvacationpostpone_4187118D | validfrom_1069D,e1b22a1881066df0,7f0a23c74837dcf7,"{""actualdpdtolerance_344P"": ""double"", ""amtinstpaidbefduel24m_4187115A"": ""double"", ""annuity_780A"": ""double"", ""annuitynextmonth_57A"": ""double"", ""applicationcnt_361L"": ""double"", ""applications30d_658L"": ""double"", ""applicationscnt_1086L"": ""double"", ""applicationscnt_464L"": ""double"", ""applicationscnt_629L"": ""double"", ""applicationscnt_867L"": ""double"", ""avgdbddpdlast24m_3658932P"": ""double"", ""avgdbddpdlast3m_4187120P"": ""double"", ""avgdbdtollast24m_4525197P"": ""double"", ""avgdpdtolclosure24_3658938P"": ""double"", ""avginstallast24m_3658937A"": ""double"", ""avglnamtstart24m_4525187A"": ""double"", ""avgmaxdpdlast9m_3716943P"": ""double"", ""avgoutstandbalancel6m_4187114A"": ""double"", ""avgpmtlast12m_4525200A"": ""double"", ""bankacctype_710L"": ""string"", ""cardtype_51L"": ""null"", ""case_id"": ""int64"", ""clientscnt12m_3712952L"": ""double"", ""clientscnt3m_3712950L"": ""double"", ""clientscnt6m_3712949L"": ""double"", ""clientscnt_100L"": ""double"", ""clientscnt_1022L"": ""double"", ""clientscnt_1071L"": ""double"", ""clientscnt_1130L"": ""double"", ""clientscnt_136L"": ""double"", ""clientscnt_157L"": ""double"", ""clientscnt_257L"": ""double"", ""clientscnt_304L"": ""double"", ""clientscnt_360L"": ""double"", ""clientscnt_493L"": ""double"", ""clientscnt_533L"": ""double"", ""clientscnt_887L"": ""double"", ""clientscnt_946L"": ""double"", ""cntincpaycont9m_3716944L"": ""double"", ""cntpmts24_3658933L"": ""double"", ""commnoinclast6m_3546845L"": ""double"", ""credamount_770A"": ""double"", ""credtype_322L"": ""string"", ""currdebt_22A"": ""double"", ""currdebtcredtyperange_828A"": ""double"", ""datefirstoffer_1144D"": ""string"", ""datelastinstal40dpd_247D"": ""null"", ""datelastunpaid_3546854D"": ""string"", ""daysoverduetolerancedd_3976961L"": ""double"", ""deferredmnthsnum_166L"": ""double"", ""disbursedcredamount_1113A"": ""double"", ""disbursementtype_67L"": ""string"", ""downpmt_116A"": ""double"", ""dtlastpmtallstes_4499206D"": ""string"", ""eir_270L"": ""double"", ""equalitydataagreement_891L"": ""bool"", ""equalityempfrom_62L"": ""null"", ""firstclxcampaign_1125D"": ""string"", ""firstdatedue_489D"": ""string"", ""homephncnt_628L"": ""double"", ""inittransactionamount_650A"": ""double"", ""inittransactioncode_186L"": ""string"", ""interestrate_311L"": ""double"", ""interestrategrace_34L"": ""double"", ""isbidproduct_1095L"": ""bool"", ""isbidproductrequest_292L"": ""null"", ""isdebitcard_729L"": ""bool"", ""lastactivateddate_801D"": ""string"", ""lastapplicationdate_877D"": ""string"", ""lastapprcommoditycat_1041M"": ""string"", ""lastapprcommoditytypec_5251766M"": ""string"", ""lastapprcredamount_781A"": ""double"", ""lastapprdate_640D"": ""string"", ""lastcancelreason_561M"": ""string"", ""lastdelinqdate_224D"": ""string"", ""lastdependentsnum_448L"": ""double"", ""lastotherinc_902A"": ""double"", ""lastotherlnsexpense_631A"": ""double"", ""lastrejectcommoditycat_161M"": ""string"", ""lastrejectcommodtypec_5251769M"": ""string"", ""lastrejectcredamount_222A"": ""double"", ""lastrejectdate_50D"": ""string"", ""lastrejectreason_759M"": ""string"", ""lastrejectreasonclient_4145040M"": ""string"", ""lastrepayingdate_696D"": ""null"", ""lastst_736L"": ""string"", ""maininc_215A"": ""double"", ""mastercontrelectronic_519L"": ""double"", ""mastercontrexist_109L"": ""double"", ""maxannuity_159A"": ""double"", ""maxannuity_4075009A"": ""double"", ""maxdbddpdlast1m_3658939P"": ""double"", ""maxdbddpdtollast12m_3658940P"": ""double"", ""maxdbddpdtollast6m_4187119P"": ""double"", ""maxdebt4_972A"": ""double"", ""maxdpdfrom6mto36m_3546853P"": ""double"", ""maxdpdinstldate_3546855D"": ""string"", ""maxdpdinstlnum_3546846P"": ""double"", ""maxdpdlast12m_727P"": ""double"", ""maxdpdlast24m_143P"": ""double"", ""maxdpdlast3m_392P"": ""double"", ""maxdpdlast6m_474P"": ""double"", ""maxdpdlast9m_1059P"": ""double"", ""maxdpdtolerance_374P"": ""double"", ""maxinstallast24m_3658928A"": ""double"", ""maxlnamtstart6m_4525199A"": ""double"", ""maxoutstandbalancel12m_4187113A"": ""double"", ""maxpmtlast3m_4525190A"": ""double"", ""mindbddpdlast24m_3658935P"": ""double"", ""mindbdtollast24m_4525191P"": ""double"", ""mobilephncnt_593L"": ""double"", ""monthsannuity_845L"": ""double"", ""numactivecreds_622L"": ""double"", ""numactivecredschannel_414L"": ""double"", ""numactiverelcontr_750L"": ""double"", ""numcontrs3months_479L"": ""double"", ""numincomingpmts_3546848L"": ""double"", ""numinstlallpaidearly3d_817L"": ""double"", ""numinstls_657L"": ""double"", ""numinstlsallpaid_934L"": ""double"", ""numinstlswithdpd10_728L"": ""double"", ""numinstlswithdpd5_4187116L"": ""double"", ""numinstlswithoutdpd_562L"": ""double"", ""numinstmatpaidtearly2d_4499204L"": ""double"", ""numinstpaid_4499208L"": ""double"", ""numinstpaidearly3d_3546850L"": ""double"", ""numinstpaidearly3dest_4493216L"": ""double"", ""numinstpaidearly5d_1087L"": ""double"", ""numinstpaidearly5dest_4493211L"": ""double"", ""numinstpaidearly5dobd_4499205L"": ""double"", ""numinstpaidearly_338L"": ""double"", ""numinstpaidearlyest_4493214L"": ""double"", ""numinstpaidlastcontr_4325080L"": ""double"", ""numinstpaidlate1d_3546852L"": ""double"", ""numinstregularpaid_973L"": ""double"", ""numinstregularpaidest_4493210L"": ""double"", ""numinsttopaygr_769L"": ""double"", ""numinsttopaygrest_4493213L"": ""double"", ""numinstunpaidmax_3546851L"": ""double"", ""numinstunpaidmaxest_4493212L"": ""double"", ""numnotactivated_1143L"": ""double"", ""numpmtchanneldd_318L"": ""double"", ""numrejects9m_859L"": ""double"", ""opencred_647L"": ""bool"", ""paytype1st_925L"": ""string"", ""paytype_783L"": ""string"", ""payvacationpostpone_4187118D"": ""null"", ""pctinstlsallpaidearl3d_427L"": ""double"", ""pctinstlsallpaidlat10d_839L"": ""double"", ""pctinstlsallpaidlate1d_3546856L"": ""double"", ""pctinstlsallpaidlate4d_3546849L"": ""double"", ""pctinstlsallpaidlate6d_3546844L"": ""double"", ""pmtnum_254L"": ""double"", ""posfpd10lastmonth_333P"": ""double"", ""posfpd30lastmonth_3976960P"": ""double"", ""posfstqpd30lastmonth_3976962P"": ""double"", ""previouscontdistrict_112M"": ""string"", ""price_1097A"": ""double"", ""sellerplacecnt_915L"": ""double"", ""sellerplacescnt_216L"": ""double"", ""sumoutstandtotal_3546847A"": ""double"", ""sumoutstandtotalest_4493215A"": ""double"", ""totaldebt_9A"": ""double"", ""totalsettled_863A"": ""double"", ""totinstallast1m_4525188A"": ""double"", ""twobodfilling_608L"": ""string"", ""typesuite_864L"": ""string"", ""validfrom_1069D"": ""double""}"
test_static_0_2.parquet,parquet_files\test\test_static_0_2.parquet,130884,0.12,test,static,0,2,feature_table,True,static__depth_0,10,1,168,True,False,case_id,True,datefirstoffer_1144D | datelastinstal40dpd_247D | datelastunpaid_3546854D | dtlastpmtallstes_4499206D | firstclxcampaign_1125D | firstdatedue_489D | lastactivateddate_801D | lastapplicationdate_877D | lastapprdate_640D | lastdelinqdate_224D | lastrejectdate_50D | lastrepayingdate_696D | maxdpdinstldate_3546855D | payvacationpostpone_4187118D | validfrom_1069D,e1b22a1881066df0,e567453bb162c9b2,"{""actualdpdtolerance_344P"": ""double"", ""amtinstpaidbefduel24m_4187115A"": ""double"", ""annuity_780A"": ""double"", ""annuitynextmonth_57A"": ""double"", ""applicationcnt_361L"": ""double"", ""applications30d_658L"": ""double"", ""applicationscnt_1086L"": ""double"", ""applicationscnt_464L"": ""double"", ""applicationscnt_629L"": ""double"", ""applicationscnt_867L"": ""double"", ""avgdbddpdlast24m_3658932P"": ""double"", ""avgdbddpdlast3m_4187120P"": ""double"", ""avgdbdtollast24m_4525197P"": ""double"", ""avgdpdtolclosure24_3658938P"": ""double"", ""avginstallast24m_3658937A"": ""double"", ""avglnamtstart24m_4525187A"": ""double"", ""avgmaxdpdlast9m_3716943P"": ""double"", ""avgoutstandbalancel6m_4187114A"": ""double"", ""avgpmtlast12m_4525200A"": ""double"", ""bankacctype_710L"": ""string"", ""cardtype_51L"": ""string"", ""case_id"": ""int64"", ""clientscnt12m_3712952L"": ""double"", ""clientscnt3m_3712950L"": ""double"", ""clientscnt6m_3712949L"": ""double"", ""clientscnt_100L"": ""double"", ""clientscnt_1022L"": ""double"", ""clientscnt_1071L"": ""double"", ""clientscnt_1130L"": ""double"", ""clientscnt_136L"": ""double"", ""clientscnt_157L"": ""double"", ""clientscnt_257L"": ""double"", ""clientscnt_304L"": ""double"", ""clientscnt_360L"": ""double"", ""clientscnt_493L"": ""double"", ""clientscnt_533L"": ""double"", ""clientscnt_887L"": ""double"", ""clientscnt_946L"": ""double"", ""cntincpaycont9m_3716944L"": ""double"", ""cntpmts24_3658933L"": ""double"", ""commnoinclast6m_3546845L"": ""double"", ""credamount_770A"": ""double"", ""credtype_322L"": ""string"", ""currdebt_22A"": ""double"", ""currdebtcredtyperange_828A"": ""double"", ""datefirstoffer_1144D"": ""string"", ""datelastinstal40dpd_247D"": ""string"", ""datelastunpaid_3546854D"": ""string"", ""daysoverduetolerancedd_3976961L"": ""double"", ""deferredmnthsnum_166L"": ""double"", ""disbursedcredamount_1113A"": ""double"", ""disbursementtype_67L"": ""string"", ""downpmt_116A"": ""double"", ""dtlastpmtallstes_4499206D"": ""string"", ""eir_270L"": ""double"", ""equalitydataagreement_891L"": ""bool"", ""equalityempfrom_62L"": ""null"", ""firstclxcampaign_1125D"": ""string"", ""firstdatedue_489D"": ""string"", ""homephncnt_628L"": ""double"", ""inittransactionamount_650A"": ""double"", ""inittransactioncode_186L"": ""string"", ""interestrate_311L"": ""double"", ""interestrategrace_34L"": ""double"", ""isbidproduct_1095L"": ""bool"", ""isbidproductrequest_292L"": ""null"", ""isdebitcard_729L"": ""bool"", ""lastactivateddate_801D"": ""string"", ""lastapplicationdate_877D"": ""string"", ""lastapprcommoditycat_1041M"": ""string"", ""lastapprcommoditytypec_5251766M"": ""string"", ""lastapprcredamount_781A"": ""double"", ""lastapprdate_640D"": ""string"", ""lastcancelreason_561M"": ""string"", ""lastdelinqdate_224D"": ""string"", ""lastdependentsnum_448L"": ""double"", ""lastotherinc_902A"": ""double"", ""lastotherlnsexpense_631A"": ""double"", ""lastrejectcommoditycat_161M"": ""string"", ""lastrejectcommodtypec_5251769M"": ""string"", ""lastrejectcredamount_222A"": ""double"", ""lastrejectdate_50D"": ""string"", ""lastrejectreason_759M"": ""string"", ""lastrejectreasonclient_4145040M"": ""string"", ""lastrepayingdate_696D"": ""null"", ""lastst_736L"": ""string"", ""maininc_215A"": ""double"", ""mastercontrelectronic_519L"": ""double"", ""mastercontrexist_109L"": ""double"", ""maxannuity_159A"": ""double"", ""maxannuity_4075009A"": ""double"", ""maxdbddpdlast1m_3658939P"": ""double"", ""maxdbddpdtollast12m_3658940P"": ""double"", ""maxdbddpdtollast6m_4187119P"": ""double"", ""maxdebt4_972A"": ""double"", ""maxdpdfrom6mto36m_3546853P"": ""double"", ""maxdpdinstldate_3546855D"": ""string"", ""maxdpdinstlnum_3546846P"": ""double"", ""maxdpdlast12m_727P"": ""double"", ""maxdpdlast24m_143P"": ""double"", ""maxdpdlast3m_392P"": ""double"", ""maxdpdlast6m_474P"": ""double"", ""maxdpdlast9m_1059P"": ""double"", ""maxdpdtolerance_374P"": ""double"", ""maxinstallast24m_3658928A"": ""double"", ""maxlnamtstart6m_4525199A"": ""double"", ""maxoutstandbalancel12m_4187113A"": ""double"", ""maxpmtlast3m_4525190A"": ""double"", ""mindbddpdlast24m_3658935P"": ""double"", ""mindbdtollast24m_4525191P"": ""double"", ""mobilephncnt_593L"": ""double"", ""monthsannuity_845L"": ""double"", ""numactivecreds_622L"": ""double"", ""numactivecredschannel_414L"": ""double"", ""numactiverelcontr_750L"": ""double"", ""numcontrs3months_479L"": ""double"", ""numincomingpmts_3546848L"": ""double"", ""numinstlallpaidearly3d_817L"": ""double"", ""numinstls_657L"": ""double"", ""numinstlsallpaid_934L"": ""double"", ""numinstlswithdpd10_728L"": ""double"", ""numinstlswithdpd5_4187116L"": ""double"", ""numinstlswithoutdpd_562L"": ""double"", ""numinstmatpaidtearly2d_4499204L"": ""double"", ""numinstpaid_4499208L"": ""double"", ""numinstpaidearly3d_3546850L"": ""double"", ""numinstpaidearly3dest_4493216L"": ""double"", ""numinstpaidearly5d_1087L"": ""double"", ""numinstpaidearly5dest_4493211L"": ""double"", ""numinstpaidearly5dobd_4499205L"": ""double"", ""numinstpaidearly_338L"": ""double"", ""numinstpaidearlyest_4493214L"": ""double"", ""numinstpaidlastcontr_4325080L"": ""double"", ""numinstpaidlate1d_3546852L"": ""double"", ""numinstregularpaid_973L"": ""double"", ""numinstregularpaidest_4493210L"": ""double"", ""numinsttopaygr_769L"": ""double"", ""numinsttopaygrest_4493213L"": ""double"", ""numinstunpaidmax_3546851L"": ""double"", ""numinstunpaidmaxest_4493212L"": ""double"", ""numnotactivated_1143L"": ""double"", ""numpmtchanneldd_318L"": ""double"", ""numrejects9m_859L"": ""double"", ""opencred_647L"": ""bool"", ""paytype1st_925L"": ""string"", ""paytype_783L"": ""string"", ""payvacationpostpone_4187118D"": ""null"", ""pctinstlsallpaidearl3d_427L"": ""double"", ""pctinstlsallpaidlat10d_839L"": ""double"", ""pctinstlsallpaidlate1d_3546856L"": ""double"", ""pctinstlsallpaidlate4d_3546849L"": ""double"", ""pctinstlsallpaidlate6d_3546844L"": ""double"", ""pmtnum_254L"": ""double"", ""posfpd10lastmonth_333P"": ""double"", ""posfpd30lastmonth_3976960P"": ""double"", ""posfstqpd30lastmonth_3976962P"": ""double"", ""previouscontdistrict_112M"": ""string"", ""price_1097A"": ""double"", ""sellerplacecnt_915L"": ""double"", ""sellerplacescnt_216L"": ""double"", ""sumoutstandtotal_3546847A"": ""double"", ""sumoutstandtotalest_4493215A"": ""double"", ""totaldebt_9A"": ""double"", ""totalsettled_863A"": ""double"", ""totinstallast1m_4525188A"": ""double"", ""twobodfilling_608L"": ""string"", ""typesuite_864L"": ""string"", ""validfrom_1069D"": ""double""}"
test_static_cb_0.parquet,parquet_files\test\test_static_cb_0.parquet,34849,0.03,test,static_cb,0,,feature_table,False,static_cb__depth_0,10,1,53,True,False,case_id,True,assignmentdate_238D | assignmentdate_4527235D | assignmentdate_4955616D | birthdate_574D | dateofbirth_337D | dateofbirth_342D | responsedate_1012D | responsedate_4527233D | responsedate_4917613D,d6cc612f51be2631,77b6c76a5407955c,"{""assignmentdate_238D"": ""double"", ""assignmentdate_4527235D"": ""null"", ""assignmentdate_4955616D"": ""string"", ""birthdate_574D"": ""double"", ""case_id"": ""int64"", ""contractssum_5085716L"": ""double"", ""dateofbirth_337D"": ""string"", ""dateofbirth_342D"": ""null"", ""days120_123L"": ""double"", ""days180_256L"": ""double"", ""days30_165L"": ""double"", ""days360_512L"": ""double"", ""days90_310L"": ""double"", ""description_5085714M"": ""string"", ""education_1103M"": ""string"", ""education_88M"": ""string"", ""firstquarter_103L"": ""double"", ""for3years_128L"": ""double"", ""for3years_504L"": ""double"", ""for3years_584L"": ""double"", ""formonth_118L"": ""double"", ""formonth_206L"": ""double"", ""formonth_535L"": ""double"", ""forquarter_1017L"": ""double"", ""forquarter_462L"": ""double"", ""forquarter_634L"": ""double"", ""fortoday_1092L"": ""double"", ""forweek_1077L"": ""double"", ""forweek_528L"": ""double"", ""forweek_601L"": ""double"", ""foryear_618L"": ""double"", ""foryear_818L"": ""double"", ""foryear_850L"": ""double"", ""fourthquarter_440L"": ""double"", ""maritalst_385M"": ""string"", ""maritalst_893M"": ""string"", ""numberofqueries_373L"": ""double"", ""pmtaverage_3A"": ""double"", ""pmtaverage_4527227A"": ""double"", ""pmtaverage_4955615A"": ""double"", ""pmtcount_4527229L"": ""double"", ""pmtcount_4955617L"": ""double"", ""pmtcount_693L"": ""double"", ""pmtscount_423L"": ""double"", ""pmtssum_45A"": ""double"", ""requesttype_4525192L"": ""null"", ""responsedate_1012D"": ""double"", ""responsedate_4527233D"": ""null"", ""responsedate_4917613D"": ""string"", ""riskassesment_302T"": ""null"", ""riskassesment_940T"": ""double"", ""secondquarter_766L"": ""double"", ""thirdquarter_1082L"": ""double""}"
test_tax_registry_a_1.parquet,parquet_files\test\test_tax_registry_a_1.parquet,4158,0.0,test,tax_registry_a,1,,feature_table,False,tax_registry_a__depth_1,10,1,5,True,False,case_id + num_group1,True,recorddate_4527225D,dab7fb643ea39160,2bae64963722c1fb,"{""amount_4527230A"": ""double"", ""case_id"": ""int64"", ""name_4527232M"": ""string"", ""num_group1"": ""int64"", ""recorddate_4527225D"": ""string""}"
test_tax_registry_b_1.parquet,parquet_files\test\test_tax_registry_b_1.parquet,4214,0.0,test,tax_registry_b,1,,feature_table,False,tax_registry_b__depth_1,10,1,5,True,False,case_id + num_group1,True,deductiondate_4917603D,c9e3d612e994a870,4921d3eeacf521e0,"{""amount_4917619A"": ""double"", ""case_id"": ""int64"", ""deductiondate_4917603D"": ""string"", ""name_4917606M"": ""string"", ""num_group1"": ""int64""}"
test_tax_registry_c_1.parquet,parquet_files\test\test_tax_registry_c_1.parquet,3121,0.0,test,tax_registry_c,1,,feature_table,False,tax_registry_c__depth_1,0,1,5,True,False,case_id + num_group1,True,processingdate_168D,9177389840f4cb0a,6605221bdaa7f682,"{""case_id"": ""null"", ""employername_160M"": ""null"", ""num_group1"": ""null"", ""pmtamount_36A"": ""null"", ""processingdate_168D"": ""null""}"
train_applprev_1_0.parquet,parquet_files\train\train_applprev_1_0.parquet,106951598,102.0,train,applprev,1,0,feature_table,True,applprev__depth_1,3887684,4,41,True,False,case_id + num_group1,True,approvaldate_319D | creationdate_885D | dateactivated_425D | dtlastpmt_581D | dtlastpmtallstes_3545839D | employedfrom_700D | firstnonzeroinstldate_307D,a3c2dfd68b1be169,84e87ad3d06c29fc,"{""actualdpd_943P"": ""double"", ""annuity_853A"": ""double"", ""approvaldate_319D"": ""string"", ""byoccupationinc_3656910L"": ""double"", ""cancelreason_3545846M"": ""string"", ""case_id"": ""int64"", ""childnum_21L"": ""double"", ""creationdate_885D"": ""string"", ""credacc_actualbalance_314A"": ""double"", ""credacc_credlmt_575A"": ""double"", ""credacc_maxhisbal_375A"": ""double"", ""credacc_minhisbal_90A"": ""double"", ""credacc_status_367L"": ""string"", ""credacc_transactions_402L"": ""double"", ""credamount_590A"": ""double"", ""credtype_587L"": ""string"", ""currdebt_94A"": ""double"", ""dateactivated_425D"": ""string"", ""district_544M"": ""string"", ""downpmt_134A"": ""double"", ""dtlastpmt_581D"": ""string"", ""dtlastpmtallstes_3545839D"": ""string"", ""education_1138M"": ""string"", ""employedfrom_700D"": ""string"", ""familystate_726L"": ""string"", ""firstnonzeroinstldate_307D"": ""string"", ""inittransactioncode_279L"": ""string"", ""isbidproduct_390L"": ""bool"", ""isdebitcard_527L"": ""bool"", ""mainoccupationinc_437A"": ""double"", ""maxdpdtolerance_577P"": ""double"", ""num_group1"": ""int64"", ""outstandingdebt_522A"": ""double"", ""pmtnum_8L"": ""double"", ""postype_4733339M"": ""string"", ""profession_152M"": ""string"", ""rejectreason_755M"": ""string"", ""rejectreasonclient_4145042M"": ""string"", ""revolvingaccount_394A"": ""double"", ""status_219L"": ""string"", ""tenor_203L"": ""double""}"
train_applprev_1_1.parquet,parquet_files\train\train_applprev_1_1.parquet,72860971,69.49,train,applprev,1,1,feature_table,True,applprev__depth_1,2638295,3,41,True,False,case_id + num_group1,True,approvaldate_319D | creationdate_885D | dateactivated_425D | dtlastpmt_581D | dtlastpmtallstes_3545839D | employedfrom_700D | firstnonzeroinstldate_307D,a3c2dfd68b1be169,84e87ad3d06c29fc,"{""actualdpd_943P"": ""double"", ""annuity_853A"": ""double"", ""approvaldate_319D"": ""string"", ""byoccupationinc_3656910L"": ""double"", ""cancelreason_3545846M"": ""string"", ""case_id"": ""int64"", ""childnum_21L"": ""double"", ""creationdate_885D"": ""string"", ""credacc_actualbalance_314A"": ""double"", ""credacc_credlmt_575A"": ""double"", ""credacc_maxhisbal_375A"": ""double"", ""credacc_minhisbal_90A"": ""double"", ""credacc_status_367L"": ""string"", ""credacc_transactions_402L"": ""double"", ""credamount_590A"": ""double"", ""credtype_587L"": ""string"", ""currdebt_94A"": ""double"", ""dateactivated_425D"": ""string"", ""district_544M"": ""string"", ""downpmt_134A"": ""double"", ""dtlastpmt_581D"": ""string"", ""dtlastpmtallstes_3545839D"": ""string"", ""education_1138M"": ""string"", ""employedfrom_700D"": ""string"", ""familystate_726L"": ""string"", ""firstnonzeroinstldate_307D"": ""string"", ""inittransactioncode_279L"": ""string"", ""isbidproduct_390L"": ""bool"", ""isdebitcard_527L"": ""bool"", ""mainoccupationinc_437A"": ""double"", ""maxdpdtolerance_577P"": ""double"", ""num_group1"": ""int64"", ""outstandingdebt_522A"": ""double"", ""pmtnum_8L"": ""double"", ""postype_4733339M"": ""string"", ""profession_152M"": ""string"", ""rejectreason_755M"": ""string"", ""rejectreasonclient_4145042M"": ""string"", ""revolvingaccount_394A"": ""double"", ""status_219L"": ""string"", ""tenor_203L"": ""double""}"
train_applprev_2.parquet,parquet_files\train\train_applprev_2.parquet,28484608,27.17,train,applprev,2,,feature_table,False,applprev__depth_2,14075487,14,6,True,False,case_id + num_group1 + num_group2,True,,72c802b94af5f9f3,93763148e1e55b3c,"{""cacccardblochreas_147M"": ""string"", ""case_id"": ""int64"", ""conts_type_509L"": ""string"", ""credacc_cards_status_52L"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64""}"
train_base.parquet,parquet_files\train\train_base.parquet,7048047,6.72,train,base,,,base,False,base__depth_base,1526659,2,5,True,True,case_id,True,MONTH | WEEK_NUM | date_decision,c34915554c8d850e,1464657980acb444,"{""MONTH"": ""int64"", ""WEEK_NUM"": ""int64"", ""case_id"": ""int64"", ""date_decision"": ""string"", ""target"": ""int64""}"
train_credit_bureau_a_1_0.parquet,parquet_files\train\train_credit_bureau_a_1_0.parquet,64863053,61.86,train,credit_bureau_a,1,0,feature_table,True,credit_bureau_a__depth_1,4108212,4,79,True,False,case_id + num_group1,True,dateofcredend_289D | dateofcredend_353D | dateofcredstart_181D | dateofcredstart_739D | dateofrealrepmt_138D | lastupdate_1112D | lastupdate_388D | numberofoverdueinstlmaxdat_148D | numberofoverdueinstlmaxdat_641D | overdueamountmax2date_1002D | overdueamountmax2date_1142D | refreshdate_3813885D,ee36115b60cca798,1a125200afc5e523,"{""annualeffectiverate_199L"": ""double"", ""annualeffectiverate_63L"": ""double"", ""case_id"": ""int64"", ""classificationofcontr_13M"": ""string"", ""classificationofcontr_400M"": ""string"", ""contractst_545M"": ""string"", ""contractst_964M"": ""string"", ""contractsum_5085717L"": ""double"", ""credlmt_230A"": ""double"", ""credlmt_935A"": ""double"", ""dateofcredend_289D"": ""string"", ""dateofcredend_353D"": ""string"", ""dateofcredstart_181D"": ""string"", ""dateofcredstart_739D"": ""string"", ""dateofrealrepmt_138D"": ""string"", ""debtoutstand_525A"": ""double"", ""debtoverdue_47A"": ""double"", ""description_351M"": ""string"", ""dpdmax_139P"": ""double"", ""dpdmax_757P"": ""double"", ""dpdmaxdatemonth_442T"": ""double"", ""dpdmaxdatemonth_89T"": ""double"", ""dpdmaxdateyear_596T"": ""double"", ""dpdmaxdateyear_896T"": ""double"", ""financialinstitution_382M"": ""string"", ""financialinstitution_591M"": ""string"", ""instlamount_768A"": ""double"", ""instlamount_852A"": ""double"", ""interestrate_508L"": ""double"", ""lastupdate_1112D"": ""string"", ""lastupdate_388D"": ""string"", ""monthlyinstlamount_332A"": ""double"", ""monthlyinstlamount_674A"": ""double"", ""nominalrate_281L"": ""double"", ""nominalrate_498L"": ""double"", ""num_group1"": ""int64"", ""numberofcontrsvalue_258L"": ""double"", ""numberofcontrsvalue_358L"": ""double"", ""numberofinstls_229L"": ""double"", ""numberofinstls_320L"": ""double"", ""numberofoutstandinstls_520L"": ""double"", ""numberofoutstandinstls_59L"": ""double"", ""numberofoverdueinstlmax_1039L"": ""double"", ""numberofoverdueinstlmax_1151L"": ""double"", ""numberofoverdueinstlmaxdat_148D"": ""string"", ""numberofoverdueinstlmaxdat_641D"": ""string"", ""numberofoverdueinstls_725L"": ""double"", ""numberofoverdueinstls_834L"": ""double"", ""outstandingamount_354A"": ""double"", ""outstandingamount_362A"": ""double"", ""overdueamount_31A"": ""double"", ""overdueamount_659A"": ""double"", ""overdueamountmax2_14A"": ""double"", ""overdueamountmax2_398A"": ""double"", ""overdueamountmax2date_1002D"": ""string"", ""overdueamountmax2date_1142D"": ""string"", ""overdueamountmax_155A"": ""double"", ""overdueamountmax_35A"": ""double"", ""overdueamountmaxdatemonth_284T"": ""double"", ""overdueamountmaxdatemonth_365T"": ""double"", ""overdueamountmaxdateyear_2T"": ""double"", ""overdueamountmaxdateyear_994T"": ""double"", ""periodicityofpmts_1102L"": ""double"", ""periodicityofpmts_837L"": ""double"", ""prolongationcount_1120L"": ""double"", ""prolongationcount_599L"": ""double"", ""purposeofcred_426M"": ""string"", ""purposeofcred_874M"": ""string"", ""refreshdate_3813885D"": ""string"", ""residualamount_488A"": ""double"", ""residualamount_856A"": ""double"", ""subjectrole_182M"": ""string"", ""subjectrole_93M"": ""string"", ""totalamount_6A"": ""double"", ""totalamount_996A"": ""double"", ""totaldebtoverduevalue_178A"": ""double"", ""totaldebtoverduevalue_718A"": ""double"", ""totaloutstanddebtvalue_39A"": ""double"", ""totaloutstanddebtvalue_668A"": ""double""}"
